Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-01027,2025-09-30,2025-10-02,CUST-0173,Consumer,South,Louisiana,Baton Rouge,Office Supplies,Binders,Premium Binder,35.96,2,0.0,9.31
ORD-00829,2025-10-01,2025-10-02,CUST-0245,Consumer,Central,Michigan,Detroit,Technology,Laptops,Ultrabook Air 13,1859.38,2,0.2,109.94
ORD-01334,2025-10-01,2025-10-05,CUST-0139,Consumer,West,Oregon,Portland,Furniture,Chairs,Visitor Chair,785.27,6,0.0,105.02
ORD-00924,2025-10-03,2025-10-04,CUST-0049,Consumer,East,New York,Rochester,Technology,Phones,5G Phone Max,2689.28,6,0.3,36.56
ORD-01299,2025-10-03,2025-10-04,CUST-0238,Consumer,West,Oregon,Portland,Office Supplies,Storage,Desktop Organizer,82.88,3,0.0,20.82
ORD-00386,2025-10-03,2025-10-08,CUST-0365,Consumer,West,Nevada,Las Vegas,Office Supplies,Binders,Document Folder Set,70.39,5,0.1,12.02
ORD-00490,2025-10-04,2025-10-09,CUST-0055,Corporate,Central,Texas,Houston,Office Supplies,Binders,Document Folder Set,25.2,2,0.1,4.02
ORD-00192,2025-10-04,2025-10-05,CUST-0168,Corporate,South,South Carolina,Charleston,Furniture,Tables,Meeting Table,3256.69,7,0.2,145.82
ORD-01178,2025-10-04,2025-10-07,CUST-0287,Corporate,West,Oregon,Portland,Office Supplies,Paper,Recycled Paper Pack,23.87,1,0.1,5.24
ORD-00968,2025-10-04,2025-10-09,CUST-0293,Small Business,South,Tennessee,Memphis,Technology,Accessories,Wireless Mouse,80.84,4,0.3,1.24
ORD-00745,2025-10-05,2025-10-09,CUST-0281,Corporate,South,Tennessee,Memphis,Technology,Laptops,Business Laptop 14,1294.68,2,0.3,23.19
ORD-01360,2025-10-05,2025-10-06,CUST-0021,Consumer,West,Arizona,Phoenix,Technology,Laptops,Business Laptop 14,6230.24,7,0.05,768.5
ORD-00285,2025-10-05,2025-10-07,CUST-0073,Corporate,South,South Carolina,Columbia,Office Supplies,Binders,Premium Binder,57.99,4,0.2,8.86
ORD-00226,2025-10-05,2025-10-10,CUST-0051,Consumer,South,Louisiana,New Orleans,Office Supplies,Binders,A4 Ring Binder,50.51,5,0.15,7.33
ORD-00171,2025-10-05,2025-10-09,CUST-0233,Corporate,South,Alabama,Birmingham,Office Supplies,Binders,Premium Binder,47.18,3,0.1,10.05
ORD-00313,2025-10-06,2025-10-11,CUST-0316,Corporate,East,Virginia,Richmond,Technology,Phones,Smartphone Pro 12,5517.15,7,0.0,1147.4
ORD-01139,2025-10-06,2025-10-10,CUST-0335,Consumer,West,California,San Jose,Technology,Phones,5G Phone Max,2562.67,4,0.0,454.09
ORD-00266,2025-10-06,2025-10-08,CUST-0271,Consumer,Central,Michigan,Detroit,Technology,Phones,5G Phone Max,4641.89,7,0.0,790.21
ORD-00558,2025-10-06,2025-10-07,CUST-0231,Consumer,West,Oregon,Portland,Office Supplies,Paper,Recycled Paper Pack,132.4,5,0.05,28.03
ORD-01278,2025-10-06,2025-10-08,CUST-0220,Small Business,East,New York,New York City,Office Supplies,Binders,A4 Ring Binder,44.48,4,0.1,8.84
ORD-00406,2025-10-06,2025-10-09,CUST-0056,Consumer,East,Georgia,Augusta,Furniture,Tables,Round Conference Table,1653.52,4,0.0,282.6
ORD-01202,2025-10-06,2025-10-11,CUST-0384,Consumer,South,Louisiana,Baton Rouge,Office Supplies,Paper,Premium Printing Paper,218.54,5,0.1,47.51
ORD-00881,2025-10-07,2025-10-08,CUST-0379,Consumer,East,Virginia,Virginia Beach,Office Supplies,Binders,Premium Binder,83.18,5,0.05,18.35
ORD-00472,2025-10-07,2025-10-10,CUST-0186,Consumer,Central,Wisconsin,Milwaukee,Furniture,Chairs,Executive Chair,2324.05,6,0.0,330.25
ORD-00667,2025-10-07,2025-10-09,CUST-0366,Consumer,East,Georgia,Savannah,Office Supplies,Storage,Desktop Organizer,24.25,1,0.15,4.45
ORD-01248,2025-10-07,2025-10-09,CUST-0363,Consumer,South,Alabama,Montgomery,Office Supplies,Paper,Copy Paper Box,206.81,7,0.1,43.58
ORD-00883,2025-10-07,2025-10-12,CUST-0279,Consumer,South,North Carolina,Raleigh,Office Supplies,Paper,Copy Paper Box,191.34,7,0.15,31.22
ORD-01311,2025-10-07,2025-10-09,CUST-0347,Consumer,West,Arizona,Tucson,Office Supplies,Storage,Archive Box Set,165.6,6,0.2,20.42
ORD-00056,2025-10-08,2025-10-13,CUST-0326,Corporate,East,Florida,Tampa,Technology,Laptops,Gaming Laptop G5,3479.02,3,0.15,318.53
ORD-00204,2025-10-08,2025-10-13,CUST-0327,Consumer,South,South Carolina,Columbia,Furniture,Tables,Round Conference Table,1181.46,3,0.15,104.0
ORD-00947,2025-10-08,2025-10-10,CUST-0016,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Paper,Premium Printing Paper,46.47,1,0.0,12.96
ORD-01361,2025-10-09,2025-10-10,CUST-0245,Small Business,West,Nevada,Las Vegas,Technology,Phones,5G Phone Max,1081.14,2,0.1,152.38
ORD-01104,2025-10-09,2025-10-10,CUST-0390,Corporate,East,Pennsylvania,Pittsburgh,Office Supplies,Binders,Document Folder Set,46.25,3,0.0,10.66
ORD-00789,2025-10-09,2025-10-10,CUST-0258,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Premium Binder,28.42,2,0.2,4.3
ORD-00923,2025-10-10,2025-10-11,CUST-0274,Small Business,East,Florida,Tampa,Office Supplies,Binders,Document Folder Set,88.05,7,0.15,11.19
ORD-01414,2025-10-11,2025-10-16,CUST-0180,Small Business,South,North Carolina,Greensboro,Furniture,Chairs,Executive Chair,2700.46,7,0.05,416.48
ORD-00586,2025-10-11,2025-10-12,CUST-0333,Consumer,South,Tennessee,Knoxville,Office Supplies,Paper,Copy Paper Box,32.54,1,0.0,8.36
ORD-01163,2025-10-11,2025-10-15,CUST-0025,Corporate,Central,Illinois,Peoria,Technology,Phones,5G Phone Max,1954.81,3,0.0,293.23
ORD-00012,2025-10-11,2025-10-12,CUST-0116,Small Business,South,Alabama,Mobile,Technology,Accessories,Wireless Mouse,156.48,7,0.2,11.6
ORD-00085,2025-10-12,2025-10-17,CUST-0293,Small Business,South,South Carolina,Columbia,Office Supplies,Storage,Desktop Organizer,182.14,7,0.05,35.11
ORD-01382,2025-10-12,2025-10-17,CUST-0060,Corporate,Central,Michigan,Detroit,Technology,Laptops,Ultrabook Air 13,2266.78,2,0.05,312.72
ORD-01049,2025-10-12,2025-10-13,CUST-0032,Consumer,Central,Texas,Houston,Office Supplies,Paper,Premium Printing Paper,172.45,5,0.2,18.66
ORD-00879,2025-10-13,2025-10-15,CUST-0388,Consumer,Central,Wisconsin,Madison,Technology,Phones,5G Phone Max,3239.92,5,0.0,550.13
ORD-00527,2025-10-13,2025-10-17,CUST-0357,Corporate,Central,Michigan,Detroit,Office Supplies,Storage,File Storage Box,103.49,5,0.0,26.26
ORD-01188,2025-10-14,2025-10-18,CUST-0163,Consumer,Central,Ohio,Cincinnati,Furniture,Chairs,Visitor Chair,782.33,6,0.05,87.83
ORD-01180,2025-10-14,2025-10-17,CUST-0207,Corporate,Central,Ohio,Columbus,Office Supplies,Storage,Desktop Organizer,101.38,4,0.05,24.75
ORD-00914,2025-10-14,2025-10-15,CUST-0350,Corporate,East,Florida,Jacksonville,Office Supplies,Paper,Recycled Paper Pack,22.61,1,0.2,2.73
ORD-00151,2025-10-14,2025-10-19,CUST-0279,Consumer,East,New York,Rochester,Technology,Phones,5G Phone Max,2531.27,4,0.05,431.64
ORD-01451,2025-10-14,2025-10-15,CUST-0340,Consumer,South,South Carolina,Charleston,Technology,Phones,Budget Smartphone X,941.09,3,0.2,64.27
ORD-00658,2025-10-15,2025-10-16,CUST-0357,Consumer,South,Tennessee,Nashville,Technology,Laptops,Gaming Laptop G5,7335.16,6,0.1,1001.59
ORD-01033,2025-10-15,2025-10-17,CUST-0151,Corporate,Central,Illinois,Peoria,Technology,Laptops,Gaming Laptop G5,6688.44,6,0.2,416.49
ORD-01394,2025-10-16,2025-10-18,CUST-0354,Consumer,East,Georgia,Atlanta,Furniture,Tables,Side Table,833.45,6,0.1,91.38
ORD-00982,2025-10-16,2025-10-19,CUST-0017,Corporate,South,North Carolina,Charlotte,Technology,Laptops,Business Laptop 14,938.72,1,0.0,168.05
ORD-00741,2025-10-17,2025-10-18,CUST-0215,Corporate,West,Washington,Spokane,Furniture,Desks,Standing Desk,852.76,2,0.15,77.48
ORD-01436,2025-10-17,2025-10-19,CUST-0120,Corporate,South,South Carolina,Charleston,Office Supplies,Paper,Recycled Paper Pack,151.1,6,0.1,25.7
ORD-00797,2025-10-17,2025-10-21,CUST-0332,Corporate,West,Nevada,Reno,Technology,Accessories,Mechanical Keyboard,458.19,6,0.1,59.32
ORD-01490,2025-10-17,2025-10-21,CUST-0069,Corporate,South,North Carolina,Greensboro,Furniture,Desks,Standing Desk,2129.29,5,0.1,235.65
ORD-01092,2025-10-17,2025-10-19,CUST-0035,Consumer,Central,Wisconsin,Madison,Technology,Laptops,Ultrabook Air 13,4415.49,5,0.2,249.87
ORD-00895,2025-10-17,2025-10-22,CUST-0393,Corporate,West,Arizona,Phoenix,Office Supplies,Paper,Premium Printing Paper,310.48,7,0.0,62.79
ORD-00918,2025-10-17,2025-10-18,CUST-0282,Small Business,East,New York,New York City,Office Supplies,Paper,Copy Paper Box,118.77,5,0.3,10.32
ORD-00926,2025-10-17,2025-10-20,CUST-0277,Consumer,West,California,Los Angeles,Office Supplies,Storage,File Storage Box,135.57,6,0.0,35.75
ORD-00575,2025-10-17,2025-10-20,CUST-0104,Consumer,Central,Ohio,Cleveland,Office Supplies,Binders,Premium Binder,33.65,2,0.0,8.26
ORD-01212,2025-10-17,2025-10-19,CUST-0360,Corporate,South,North Carolina,Charlotte,Furniture,Tables,Meeting Table,455.36,1,0.1,44.72
ORD-01220,2025-10-18,2025-10-23,CUST-0122,Consumer,Central,Ohio,Cincinnati,Technology,Laptops,Gaming Laptop G5,6655.77,5,0.05,1162.39
ORD-00395,2025-10-18,2025-10-21,CUST-0047,Consumer,South,Louisiana,Shreveport,Office Supplies,Storage,Archive Box Set,198.98,6,0.0,54.99
ORD-00757,2025-10-18,2025-10-21,CUST-0058,Consumer,South,Alabama,Mobile,Office Supplies,Binders,A4 Ring Binder,8.55,1,0.3,0.72
ORD-01393,2025-10-18,2025-10-23,CUST-0262,Small Business,East,Georgia,Augusta,Furniture,Tables,Round Conference Table,2000.67,5,0.1,169.51
ORD-00316,2025-10-18,2025-10-20,CUST-0356,Corporate,South,Tennessee,Knoxville,Office Supplies,Paper,Recycled Paper Pack,96.48,4,0.1,14.38
ORD-00235,2025-10-19,2025-10-20,CUST-0290,Consumer,West,Arizona,Phoenix,Technology,Phones,Smartphone Pro 12,4617.61,7,0.2,272.08
ORD-00956,2025-10-19,2025-10-20,CUST-0342,Corporate,East,Georgia,Savannah,Furniture,Desks,Standing Desk,1524.19,3,0.0,287.28
ORD-01355,2025-10-20,2025-10-24,CUST-0028,Small Business,South,Louisiana,Baton Rouge,Technology,Laptops,Gaming Laptop G5,4530.13,3,0.0,778.59
ORD-00178,2025-10-20,2025-10-24,CUST-0221,Corporate,Central,Wisconsin,Madison,Technology,Laptops,Ultrabook Air 13,4709.81,4,0.0,814.64
ORD-00937,2025-10-20,2025-10-24,CUST-0106,Consumer,South,Tennessee,Knoxville,Furniture,Chairs,Visitor Chair,645.24,5,0.05,77.79
ORD-00986,2025-10-20,2025-10-25,CUST-0131,Consumer,East,Virginia,Norfolk,Technology,Accessories,Wireless Mouse,93.91,4,0.15,10.84
ORD-00482,2025-10-21,2025-10-24,CUST-0299,Consumer,East,Virginia,Virginia Beach,Office Supplies,Storage,Desktop Organizer,24.93,1,0.1,3.76
ORD-01295,2025-10-21,2025-10-25,CUST-0266,Consumer,Central,Ohio,Cincinnati,Technology,Phones,5G Phone Max,1535.05,3,0.2,93.25
ORD-01114,2025-10-21,2025-10-22,CUST-0392,Consumer,Central,Illinois,Springfield,Technology,Phones,Budget Smartphone X,997.67,3,0.1,129.97
ORD-00463,2025-10-21,2025-10-26,CUST-0354,Corporate,South,South Carolina,Charleston,Technology,Accessories,Mechanical Keyboard,502.83,7,0.1,65.38
ORD-00060,2025-10-21,2025-10-22,CUST-0145,Consumer,East,Florida,Tampa,Office Supplies,Paper,Recycled Paper Pack,22.24,1,0.15,3.55
ORD-00870,2025-10-22,2025-10-23,CUST-0102,Consumer,Central,Wisconsin,Madison,Office Supplies,Paper,Copy Paper Box,106.26,5,0.3,6.46
ORD-00091,2025-10-22,2025-10-25,CUST-0227,Consumer,South,Tennessee,Memphis,Office Supplies,Paper,Premium Printing Paper,205.88,5,0.05,44.45
ORD-01343,2025-10-22,2025-10-25,CUST-0386,Consumer,East,Pennsylvania,Allentown,Office Supplies,Paper,Premium Printing Paper,263.32,6,0.0,69.8
ORD-00740,2025-10-22,2025-10-24,CUST-0075,Consumer,East,Virginia,Richmond,Furniture,Chairs,Executive Chair,1258.34,3,0.0,177.92
ORD-00597,2025-10-22,2025-10-23,CUST-0391,Corporate,South,North Carolina,Charlotte,Technology,Laptops,Gaming Laptop G5,1317.08,1,0.05,232.29
ORD-01253,2025-10-22,2025-10-24,CUST-0187,Consumer,Central,Wisconsin,Milwaukee,Technology,Phones,5G Phone Max,1029.85,2,0.2,68.16
ORD-01045,2025-10-24,2025-10-27,CUST-0355,Corporate,South,South Carolina,Columbia,Technology,Laptops,Business Laptop 14,827.46,1,0.05,147.67
ORD-00455,2025-10-25,2025-10-30,CUST-0118,Consumer,East,New York,New York City,Technology,Accessories,USB-C Hub,40.74,1,0.15,4.44
ORD-00660,2025-10-26,2025-10-31,CUST-0273,Corporate,South,Tennessee,Knoxville,Technology,Laptops,Business Laptop 14,3213.67,4,0.1,385.28
ORD-01354,2025-10-26,2025-10-28,CUST-0263,Consumer,West,Washington,Tacoma,Technology,Accessories,Wireless Mouse,81.03,3,0.0,14.92
ORD-00969,2025-10-27,2025-11-01,CUST-0214,Consumer,West,Arizona,Tucson,Furniture,Desks,Standing Desk,1770.29,4,0.1,167.59
ORD-00772,2025-10-27,2025-10-29,CUST-0111,Corporate,East,Florida,Tampa,Furniture,Tables,Side Table,160.83,1,0.0,23.2
ORD-00762,2025-10-27,2025-10-29,CUST-0252,Corporate,Central,Ohio,Cincinnati,Furniture,Tables,Round Conference Table,1245.53,3,0.0,207.66
ORD-00938,2025-10-27,2025-10-28,CUST-0280,Consumer,East,Virginia,Norfolk,Furniture,Desks,Office Work Desk,637.83,3,0.3,-3.44
ORD-01346,2025-10-28,2025-10-30,CUST-0226,Consumer,East,Georgia,Savannah,Technology,Phones,5G Phone Max,1085.35,2,0.15,126.24
ORD-01145,2025-10-28,2025-10-30,CUST-0085,Consumer,Central,Ohio,Cleveland,Furniture,Chairs,Visitor Chair,660.68,5,0.05,97.45
ORD-00254,2025-10-28,2025-11-01,CUST-0057,Corporate,East,Florida,Miami,Office Supplies,Storage,Archive Box Set,132.25,4,0.1,28.84
ORD-01109,2025-10-28,2025-10-30,CUST-0099,Corporate,Central,Ohio,Cleveland,Furniture,Desks,Compact Study Desk,1055.12,6,0.15,76.35
ORD-00209,2025-10-28,2025-11-01,CUST-0157,Consumer,East,Virginia,Richmond,Furniture,Chairs,Visitor Chair,244.4,2,0.0,46.11
ORD-00215,2025-10-28,2025-10-30,CUST-0146,Corporate,Central,Michigan,Grand Rapids,Furniture,Desks,Compact Study Desk,1221.39,6,0.0,203.54
ORD-01438,2025-10-29,2025-10-30,CUST-0366,Corporate,South,Alabama,Birmingham,Technology,Laptops,Ultrabook Air 13,3182.55,3,0.05,537.27
ORD-00035,2025-10-29,2025-11-02,CUST-0314,Corporate,Central,Wisconsin,Milwaukee,Technology,Laptops,Business Laptop 14,1576.94,2,0.1,178.25
ORD-00076,2025-10-29,2025-10-30,CUST-0309,Corporate,West,Arizona,Tucson,Technology,Phones,Smartphone Pro 12,5081.6,7,0.05,808.39
ORD-00920,2025-10-29,2025-11-02,CUST-0290,Consumer,South,Louisiana,Shreveport,Office Supplies,Binders,Premium Binder,64.45,4,0.1,11.98
ORD-01285,2025-10-29,2025-11-03,CUST-0038,Consumer,Central,Illinois,Chicago,Office Supplies,Paper,Copy Paper Box,182.47,6,0.0,40.95
ORD-00245,2025-10-30,2025-10-31,CUST-0329,Consumer,South,South Carolina,Columbia,Technology,Accessories,Wireless Mouse,144.85,5,0.05,25.19
ORD-00993,2025-10-30,2025-11-02,CUST-0278,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,Premium Binder,56.28,3,0.0,13.57
ORD-00935,2025-10-30,2025-11-01,CUST-0131,Small Business,South,South Carolina,Columbia,Furniture,Desks,Office Work Desk,1699.06,5,0.0,249.19
ORD-00714,2025-10-30,2025-11-04,CUST-0141,Consumer,East,Georgia,Savannah,Technology,Laptops,Gaming Laptop G5,8497.94,7,0.15,911.27
ORD-00366,2025-10-31,2025-11-04,CUST-0012,Consumer,Central,Michigan,Grand Rapids,Furniture,Desks,Standing Desk,1361.54,3,0.1,157.34
ORD-01275,2025-10-31,2025-11-03,CUST-0320,Corporate,East,Georgia,Augusta,Technology,Phones,5G Phone Max,925.51,2,0.3,12.12
ORD-01327,2025-10-31,2025-11-03,CUST-0139,Consumer,South,South Carolina,Columbia,Technology,Accessories,Wireless Mouse,146.24,5,0.05,21.07
ORD-01313,2025-10-31,2025-11-03,CUST-0339,Small Business,East,Florida,Jacksonville,Technology,Laptops,Ultrabook Air 13,4691.55,4,0.0,719.19
ORD-00101,2025-11-01,2025-11-04,CUST-0062,Small Business,West,Nevada,Reno,Furniture,Chairs,Visitor Chair,519.94,4,0.05,81.15
ORD-01407,2025-11-01,2025-11-06,CUST-0074,Consumer,East,Georgia,Savannah,Furniture,Chairs,Ergonomic Office Chair,1306.47,5,0.0,244.18
ORD-00439,2025-11-01,2025-11-05,CUST-0328,Consumer,South,South Carolina,Charleston,Office Supplies,Binders,Document Folder Set,95.52,7,0.05,22.89
ORD-01251,2025-11-01,2025-11-02,CUST-0259,Corporate,Central,Wisconsin,Madison,Office Supplies,Storage,Desktop Organizer,57.42,2,0.0,15.77
ORD-00888,2025-11-02,2025-11-06,CUST-0376,Corporate,Central,Wisconsin,Madison,Technology,Accessories,USB-C Hub,43.52,1,0.15,3.76
ORD-00394,2025-11-02,2025-11-04,CUST-0189,Consumer,Central,Ohio,Columbus,Technology,Laptops,Business Laptop 14,3342.02,4,0.0,614.16
ORD-00434,2025-11-02,2025-11-07,CUST-0069,Consumer,Central,Texas,Austin,Technology,Laptops,Business Laptop 14,6070.23,7,0.05,1109.27
ORD-00568,2025-11-02,2025-11-05,CUST-0241,Consumer,East,Georgia,Atlanta,Office Supplies,Binders,Premium Binder,49.76,3,0.1,8.48
ORD-01118,2025-11-03,2025-11-05,CUST-0190,Consumer,East,New York,Buffalo,Office Supplies,Storage,Desktop Organizer,23.64,1,0.1,3.79
ORD-00933,2025-11-03,2025-11-07,CUST-0181,Consumer,East,Virginia,Norfolk,Technology,Phones,Smartphone Pro 12,2685.75,4,0.1,330.47
ORD-00687,2025-11-03,2025-11-04,CUST-0077,Corporate,Central,Texas,Houston,Technology,Accessories,Wireless Mouse,165.47,6,0.1,17.71
ORD-01016,2025-11-03,2025-11-06,CUST-0207,Corporate,South,Alabama,Mobile,Office Supplies,Storage,Desktop Organizer,105.46,4,0.0,30.06
ORD-00959,2025-11-03,2025-11-08,CUST-0094,Consumer,Central,Ohio,Cleveland,Technology,Accessories,Wireless Mouse,71.02,3,0.15,6.69
ORD-01367,2025-11-05,2025-11-07,CUST-0167,Consumer,East,Virginia,Norfolk,Furniture,Tables,Round Conference Table,1166.52,4,0.3,-5.7
ORD-00862,2025-11-05,2025-11-10,CUST-0327,Corporate,East,Virginia,Virginia Beach,Technology,Phones,Budget Smartphone X,2471.17,7,0.05,391.65
ORD-01379,2025-11-05,2025-11-09,CUST-0368,Small Business,South,Alabama,Mobile,Office Supplies,Paper,Premium Printing Paper,43.91,1,0.05,9.22
ORD-01127,2025-11-05,2025-11-07,CUST-0025,Consumer,Central,Illinois,Peoria,Technology,Phones,5G Phone Max,2928.95,5,0.05,358.82
ORD-00806,2025-11-05,2025-11-08,CUST-0232,Small Business,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Premium Printing Paper,152.32,4,0.1,27.92
ORD-00002,2025-11-05,2025-11-08,CUST-0059,Consumer,Central,Michigan,Grand Rapids,Technology,Phones,Smartphone Pro 12,2649.54,4,0.1,268.01
ORD-01315,2025-11-06,2025-11-08,CUST-0032,Small Business,East,New York,Rochester,Furniture,Chairs,Visitor Chair,570.89,6,0.2,24.8
ORD-01198,2025-11-06,2025-11-11,CUST-0168,Consumer,Central,Texas,Austin,Technology,Phones,5G Phone Max,2075.27,4,0.15,222.99
ORD-00709,2025-11-06,2025-11-11,CUST-0040,Consumer,Central,Wisconsin,Milwaukee,Furniture,Chairs,Ergonomic Office Chair,1226.55,5,0.0,170.92
ORD-00247,2025-11-06,2025-11-11,CUST-0074,Consumer,Central,Texas,San Antonio,Technology,Phones,Smartphone Pro 12,801.03,1,0.0,130.78
ORD-00135,2025-11-07,2025-11-11,CUST-0289,Corporate,East,Pennsylvania,Allentown,Office Supplies,Binders,A4 Ring Binder,69.92,7,0.1,15.16
ORD-00536,2025-11-07,2025-11-09,CUST-0300,Consumer,East,New York,Buffalo,Technology,Accessories,USB-C Hub,94.96,2,0.0,16.98
ORD-01288,2025-11-07,2025-11-11,CUST-0137,Consumer,South,North Carolina,Raleigh,Technology,Accessories,Mechanical Keyboard,417.35,7,0.2,30.76
ORD-01301,2025-11-07,2025-11-12,CUST-0184,Small Business,Central,Ohio,Cleveland,Furniture,Tables,Side Table,901.57,6,0.0,129.82
ORD-00048,2025-11-08,2025-11-10,CUST-0063,Consumer,Central,Illinois,Peoria,Technology,Phones,Budget Smartphone X,408.48,1,0.05,59.22
ORD-00973,2025-11-08,2025-11-09,CUST-0306,Consumer,Central,Wisconsin,Madison,Technology,Phones,Smartphone Pro 12,4238.43,6,0.15,374.49
ORD-00212,2025-11-08,2025-11-09,CUST-0192,Consumer,West,Arizona,Phoenix,Technology,Laptops,Gaming Laptop G5,5451.72,4,0.0,1100.08
ORD-01121,2025-11-08,2025-11-09,CUST-0278,Corporate,Central,Texas,Austin,Technology,Accessories,Wireless Mouse,77.22,3,0.15,7.63
ORD-00044,2025-11-08,2025-11-13,CUST-0164,Corporate,West,Arizona,Tucson,Furniture,Chairs,Ergonomic Office Chair,1400.58,7,0.2,83.84
ORD-00911,2025-11-08,2025-11-12,CUST-0376,Small Business,West,Nevada,Reno,Office Supplies,Binders,Document Folder Set,79.54,6,0.1,13.25
ORD-01018,2025-11-09,2025-11-10,CUST-0076,Consumer,South,Louisiana,New Orleans,Furniture,Tables,Meeting Table,2332.64,4,0.0,394.36
ORD-01297,2025-11-09,2025-11-14,CUST-0309,Consumer,Central,Wisconsin,Madison,Technology,Accessories,USB-C Hub,267.18,6,0.15,29.97
ORD-00297,2025-11-09,2025-11-14,CUST-0134,Consumer,East,New York,New York City,Office Supplies,Paper,Recycled Paper Pack,193.37,7,0.05,47.06
ORD-01326,2025-11-09,2025-11-12,CUST-0158,Consumer,West,California,San Diego,Technology,Laptops,Ultrabook Air 13,3143.39,3,0.1,420.77
ORD-00026,2025-11-09,2025-11-12,CUST-0153,Consumer,South,Louisiana,New Orleans,Technology,Laptops,Gaming Laptop G5,9916.57,7,0.0,1741.05
ORD-01405,2025-11-09,2025-11-14,CUST-0207,Consumer,East,New York,Rochester,Furniture,Desks,Office Work Desk,1583.28,6,0.15,121.41
ORD-00554,2025-11-09,2025-11-14,CUST-0104,Corporate,East,Florida,Jacksonville,Office Supplies,Storage,File Storage Box,19.65,1,0.15,3.69
ORD-00202,2025-11-09,2025-11-10,CUST-0134,Corporate,West,Arizona,Tucson,Furniture,Chairs,Visitor Chair,112.54,1,0.15,7.89
ORD-00790,2025-11-10,2025-11-12,CUST-0052,Consumer,East,Virginia,Richmond,Technology,Phones,Smartphone Pro 12,688.1,1,0.15,80.13
ORD-00522,2025-11-10,2025-11-11,CUST-0259,Corporate,Central,Illinois,Peoria,Office Supplies,Storage,File Storage Box,22.43,1,0.05,3.88
ORD-00308,2025-11-10,2025-11-14,CUST-0265,Corporate,West,Arizona,Tucson,Office Supplies,Binders,Document Folder Set,77.56,5,0.0,17.77
ORD-00878,2025-11-10,2025-11-15,CUST-0215,Consumer,Central,Michigan,Grand Rapids,Office Supplies,Binders,A4 Ring Binder,24.92,2,0.0,5.73
ORD-00289,2025-11-10,2025-11-13,CUST-0358,Consumer,West,Oregon,Eugene,Furniture,Desks,Standing Desk,2841.34,6,0.05,343.85
ORD-01217,2025-11-10,2025-11-15,CUST-0112,Small Business,West,Arizona,Tucson,Office Supplies,Paper,Copy Paper Box,54.96,2,0.1,10.32
ORD-00896,2025-11-10,2025-11-12,CUST-0032,Consumer,South,Louisiana,New Orleans,Furniture,Chairs,Visitor Chair,123.9,1,0.0,19.96
ORD-00424,2025-11-11,2025-11-14,CUST-0358,Consumer,South,Tennessee,Memphis,Furniture,Chairs,Visitor Chair,127.75,1,0.05,14.51
ORD-00563,2025-11-11,2025-11-13,CUST-0366,Consumer,East,Georgia,Savannah,Office Supplies,Paper,Copy Paper Box,153.7,7,0.3,13.48
ORD-00195,2025-11-12,2025-11-17,CUST-0380,Consumer,South,Alabama,Mobile,Furniture,Tables,Side Table,318.36,2,0.0,52.94
ORD-00965,2025-11-12,2025-11-15,CUST-0311,Consumer,Central,Michigan,Detroit,Technology,Phones,Smartphone Pro 12,1628.15,2,0.05,284.59
ORD-00913,2025-11-13,2025-11-15,CUST-0245,Consumer,Central,Wisconsin,Madison,Furniture,Desks,Compact Study Desk,1374.55,7,0.15,105.25
ORD-01258,2025-11-13,2025-11-16,CUST-0098,Corporate,East,Georgia,Atlanta,Technology,Laptops,Ultrabook Air 13,4819.02,4,0.05,626.35
ORD-00643,2025-11-13,2025-11-14,CUST-0219,Corporate,East,New York,Buffalo,Technology,Laptops,Gaming Laptop G5,1372.8,1,0.05,236.22
ORD-01338,2025-11-13,2025-11-18,CUST-0085,Consumer,Central,Texas,San Antonio,Technology,Phones,Smartphone Pro 12,667.75,1,0.2,40.96
ORD-00641,2025-11-14,2025-11-15,CUST-0339,Corporate,East,Virginia,Richmond,Technology,Phones,Budget Smartphone X,1576.53,4,0.05,271.96
ORD-01398,2025-11-14,2025-11-18,CUST-0174,Consumer,South,North Carolina,Charlotte,Office Supplies,Paper,Copy Paper Box,78.23,3,0.15,13.27
ORD-00213,2025-11-14,2025-11-15,CUST-0039,Small Business,Central,Ohio,Cleveland,Technology,Phones,Smartphone Pro 12,682.58,1,0.15,76.66
ORD-00966,2025-11-14,2025-11-17,CUST-0351,Corporate,East,Florida,Tampa,Office Supplies,Storage,Desktop Organizer,54.6,2,0.0,12.24
ORD-01111,2025-11-14,2025-11-17,CUST-0069,Consumer,South,South Carolina,Charleston,Furniture,Chairs,Executive Chair,791.4,2,0.05,92.66
ORD-01110,2025-11-14,2025-11-17,CUST-0123,Corporate,East,Georgia,Augusta,Office Supplies,Paper,Premium Printing Paper,163.67,4,0.05,40.05
ORD-01359,2025-11-16,2025-11-19,CUST-0168,Small Business,Central,Wisconsin,Milwaukee,Office Supplies,Binders,Premium Binder,82.14,5,0.1,17.28
ORD-01365,2025-11-16,2025-11-18,CUST-0214,Consumer,South,Louisiana,New Orleans,Office Supplies,Storage,File Storage Box,138.86,7,0.1,23.28
